centreline_id,avg_daily_vol,avg_weekday_daily_vol,avg_weekend_daily_vol,avg_wkdy_am_peak_vol,avg_wkdy_pm_peak_vol,avg_speed,avg_85th_percentile_speed,avg_95th_percentile_speed,avg_heavy_pct
30086514,1222.7,1222.7,,89.0,108.0,41.1,48.4,53.7,
30086684,10910.6,11471.4,9508.5,607.0,1039.0,,,,
30087170,19246.7,19246.7,,1676.0,1490.0,,,,
30087997,1224.0,1224.0,,73.0,116.0,,,,0.195
30088251,1359.3,1359.3,,100.0,152.0,31.5,38.9,43.2,
30088393,8368.3,8368.3,,415.0,696.0,,,,
30088483,2328.3,2328.3,,142.0,203.0,28.6,37.3,41.5,
30088484,512.7,512.7,,77.0,60.0,32.3,39.1,43.7,
30088577,2044.3,2044.3,,132.0,175.0,27.7,36.4,39.8,
30089103,1993.0,1993.0,,86.0,247.0,41.4,49.3,53.6,
30089214,3798.3,3798.3,,279.0,341.0,26.7,37.1,39.8,
30089220,6071.0,6071.0,,492.0,566.0,43.6,52.4,58.5,
30089359,9455.3,9455.3,,782.0,833.0,,,,
30089364,31687.7,31687.7,,2054.0,2394.0,,,,
30089453,96.3,96.3,,9.0,10.0,33.0,39.6,43.4,
30089518,10638.3,10638.3,,539.0,665.0,42.0,49.6,54.4,
30089551,18854.0,18854.0,,1104.0,1516.0,,,,
30089898,8939.0,8939.0,,911.0,991.0,49.0,57.5,62.1,
30089911,10032.0,10032.0,,1045.0,1012.0,53.3,59.3,63.8,
30090015,3006.0,3006.0,,294.0,212.0,54.7,61.9,66.9,
30090074,5031.3,5031.3,,592.0,521.0,46.0,52.6,57.3,
30090088,4938.7,4938.7,,422.0,369.0,53.2,59.7,64.7,
30090089,5532.3,5532.3,,377.0,427.0,47.7,56.8,63.6,
30091371,3058.7,3058.7,,154.0,263.0,,,,0.088
30091375,2280.7,2280.7,,148.0,189.0,,,,0.095
30091481,7365.3,7365.3,,521.0,671.0,,,,
30091985,1525.0,1525.0,,136.0,147.0,39.5,47.9,53.0,
30092053,17193.3,17193.3,,1198.0,1793.0,,,,
30092082,3002.0,3002.0,,252.0,439.0,44.5,53.7,62.6,
30092085,1586.3,1586.3,,246.0,225.0,36.8,46.3,51.2,
30092193,11371.7,11371.7,,829.0,931.0,,,,
30092261,2954.0,2954.0,,161.0,258.0,44.5,52.7,58.1,
30092285,1494.7,1494.7,,87.0,130.0,28.5,33.6,34.9,
30092328,1761.3,1761.3,,155.0,181.0,37.2,44.3,49.3,
30092369,723.0,723.0,,97.0,82.0,31.5,38.9,43.4,
30092385,13299.0,13299.0,,920.0,1089.0,,,,
30092402,1369.7,1369.7,,201.0,125.0,,,,
30092432,37327.3,37327.3,,2982.0,2957.0,,,,
30092464,15255.3,15255.3,,1119.0,1338.0,,,,
30092489,1202.3,1202.3,,100.0,104.0,33.0,40.0,46.1,
30092625,352.0,352.0,,64.0,63.0,35.3,46.8,52.8,
30092860,2912.0,2912.0,,319.0,289.0,33.7,41.0,44.8,
30092951,758.5,758.5,,115.0,68.0,37.8,49.6,56.7,
30092972,6016.0,6016.0,,391.0,490.0,48.3,56.4,61.9,
30093012,765.0,765.0,,69.0,116.0,38.1,46.3,49.7,
30093015,592.0,592.0,,97.0,70.0,26.7,39.7,46.2,
30093091,1724.7,1724.7,,130.0,194.0,35.7,43.7,48.7,
30093146,3661.5,3661.5,,225.0,331.0,36.9,44.4,49.2,
30093309,14302.3,14302.3,,983.0,1185.0,,,,
30093361,19339.0,19339.0,,1368.0,1222.0,,,,
30093378,1155.0,1155.0,,79.0,99.0,37.8,46.9,52.2,
30093401,1226.0,1226.0,,91.0,118.0,46.3,62.9,72.8,
30093418,15246.3,15246.3,,1129.0,1298.0,,,,
30093433,870.3,870.3,,90.0,87.0,39.5,49.2,54.4,
30093436,1380.0,1380.0,,182.0,161.0,39.2,49.0,54.5,
30093437,1633.0,1633.0,,227.0,134.0,39.1,47.9,53.0,
30093481,5677.0,5677.0,,407.0,532.0,44.6,52.3,57.0,
30093500,1818.0,1818.0,,156.0,179.0,44.4,52.6,57.8,
30093578,8527.0,8527.0,,732.0,894.0,43.0,51.3,56.0,
30093617,1532.7,1532.7,,132.0,132.0,,,,
30093647,1395.0,1395.0,,208.0,124.0,45.1,52.9,58.1,
30093725,1552.0,1552.0,,124.0,142.0,,,,
30093808,3921.0,3921.0,,294.0,378.0,32.1,39.1,43.8,
30093851,549.0,549.0,,38.0,69.0,31.3,42.1,48.1,
30093857,6374.3,6374.3,,507.0,440.0,,,,
30093927,3118.5,3118.5,,302.0,281.0,42.9,49.7,54.7,
30093971,19650.3,19650.3,,1643.0,1736.0,,,,
30094042,294.3,294.3,,42.0,34.0,31.8,41.4,44.6,
30094090,9473.0,9473.0,,485.0,986.0,,,,
30094092,8172.7,8172.7,,294.0,1240.0,,,,
30094145,820.7,820.7,,73.0,94.0,44.7,51.7,56.0,
30094151,1739.8,1739.8,,152.0,169.0,32.9,39.3,43.9,
30094180,15279.1,15885.8,13762.5,1323.0,1002.0,,,,
30094206,641.7,641.7,,45.0,49.0,21.9,29.3,33.2,
30094209,654.3,654.3,,45.0,46.0,28.6,38.6,43.8,
30095146,20764.6,19375.4,24237.5,2161.0,1506.0,,,,
30095244,875.3,875.3,,62.0,73.0,35.2,44.2,49.2,
30095247,526.0,526.0,,60.0,70.0,30.6,38.4,43.9,
30095283,485.0,485.0,,33.0,80.0,27.0,37.7,43.0,
30095387,12329.0,12329.0,,763.0,1426.0,,,,
30095424,8500.3,8500.3,,576.0,818.0,,,,
30095427,39216.3,39216.3,,2854.0,2891.0,,,,
30095598,2136.0,2136.0,,167.0,193.0,41.4,49.4,54.8,
30095618,10383.4,10583.2,9884.0,660.0,758.0,43.9,49.8,54.6,
30095648,984.6,972.3,1034.0,72.0,94.0,41.1,49.9,56.4,
30095688,9526.3,9526.3,,1041.0,563.0,,,,
30095864,1735.0,1735.0,,238.0,204.0,47.9,56.2,59.9,
30095974,1543.7,1543.7,,193.0,145.0,35.4,45.0,51.0,
30096081,863.0,863.0,,101.0,82.0,42.7,53.2,59.0,
30096084,259.0,259.0,,25.0,29.0,36.6,47.9,52.5,
30096117,2237.9,2357.8,1938.0,163.0,184.0,25.5,33.3,37.9,
30096169,24485.7,24485.7,,1665.0,1918.0,46.1,54.6,60.0,
30096170,11401.3,12188.4,9433.5,797.0,870.0,,,,
30096198,6736.3,6736.3,,318.0,672.0,,,,
30096260,815.7,815.7,,174.0,121.0,30.0,38.0,42.2,
30096274,7916.7,7916.7,,986.0,846.0,,,,
30096279,2250.3,2194.5,2362.0,135.0,193.0,26.3,33.0,36.1,
30096310,2910.2,3015.5,2699.5,183.0,254.0,36.1,42.9,46.8,
30096417,1255.3,1255.3,,135.0,129.0,35.8,44.4,49.5,
30096465,7142.3,7142.3,,580.0,664.0,39.9,48.8,53.9,
30096480,3.0,3.0,,0.0,1.0,,,,
30096489,9034.7,8726.0,9806.5,550.0,578.0,35.7,45.0,51.5,
30096515,14739.7,14739.7,,718.0,1369.0,,,,
30096517,362.0,362.0,,27.0,32.0,26.0,34.2,38.2,
30096535,1112.5,1112.5,,96.0,106.0,31.5,39.7,44.4,
30096542,2696.7,2696.7,,254.0,199.0,,,,
30096580,9258.0,9258.0,,1277.0,756.0,,,,
30096653,55075.3,55075.3,,4241.0,3873.0,,,,
30096655,406.0,406.0,,23.0,47.0,16.9,26.9,29.6,
30096859,653.0,653.0,,74.0,59.0,41.4,49.0,53.7,
30097031,405.0,405.0,,31.0,32.0,38.8,48.0,53.0,
30097067,33550.0,33550.0,,2341.0,2732.0,,,,
30097069,6529.7,6529.7,,609.0,615.0,41.1,48.8,53.3,
30097140,5171.7,5171.7,,598.0,317.0,,,,
30097367,6674.0,6674.0,,460.0,568.0,44.1,51.7,56.3,
30097455,5580.0,5580.0,,590.0,536.0,39.7,47.5,52.2,
30097489,351.5,351.5,,31.0,37.0,29.8,37.2,41.3,
30097495,1198.5,1198.5,,75.0,125.0,25.6,33.2,37.4,
30097518,987.0,987.0,,152.0,89.0,41.3,49.3,54.7,
30097569,437.0,437.0,,32.0,47.0,39.0,49.7,63.4,
30097586,79.0,79.0,,11.0,9.0,16.9,27.6,32.6,
30097795,541.0,541.0,,111.0,77.0,32.9,42.6,47.7,
30097820,5398.7,5875.0,4208.0,531.0,474.0,,,,
30097830,5787.4,5902.0,5501.0,325.0,549.0,,,,
30097844,9507.7,9507.7,,598.0,419.0,37.0,48.3,54.0,
30097975,1001.7,1001.7,,87.0,100.0,31.0,39.7,46.1,
30097981,638.0,638.0,,63.0,64.0,30.2,39.7,51.5,
30097995,2774.0,2774.0,,249.0,246.0,37.2,43.4,47.4,
30098045,2534.0,2534.0,,320.0,236.0,32.8,42.1,46.1,
30098086,1386.0,1386.0,,71.0,188.0,,,,
30098161,34237.3,34237.3,,2499.0,3008.0,47.4,56.6,62.1,
30098250,15564.5,15564.5,,935.0,1093.0,45.1,53.8,59.1,
30098397,14047.7,14047.7,,1161.0,1129.0,,,,
30098408,241.0,241.0,,36.0,18.0,31.7,39.7,43.9,
30098556,206.3,206.3,,22.0,25.0,25.4,39.9,52.6,
30098693,2213.0,2213.0,,90.0,218.0,30.0,37.3,42.0,
30098875,1728.7,1728.7,,125.0,164.0,,,,
30098910,27662.0,27662.0,,2080.0,2227.0,,,,
30098918,15572.7,15572.7,,1112.0,1004.0,,,,
30098920,12777.0,12777.0,,705.0,883.0,,,,
30099146,12727.0,12727.0,,915.0,944.0,48.9,57.2,62.2,
30099333,22451.3,22451.3,,1774.0,1857.0,,,,
30099410,147.0,147.0,,13.0,13.0,31.6,46.3,51.8,
30099464,230.0,230.0,,22.0,23.0,25.7,33.9,38.1,
30099516,37048.0,37048.0,,2906.0,2839.0,52.7,59.7,64.8,
30099740,14017.7,14017.7,,1191.0,1281.0,,,,
30099851,12235.0,12235.0,,1092.0,1168.0,50.7,59.0,64.2,
30099972,600.7,600.7,,52.0,72.0,25.4,33.4,38.6,
30100004,815.0,815.0,,97.0,87.0,40.4,51.4,56.3,
30100005,1529.0,1529.0,,223.0,160.0,36.7,47.2,52.2,
30100064,15844.7,15844.7,,984.0,1183.0,,,,0.208
30100087,12911.3,12911.3,,1401.0,1269.0,,,,
30100157,5877.0,5877.0,,301.0,475.0,37.6,44.9,49.9,
30100206,1809.0,1809.0,,184.0,144.0,33.2,42.5,47.5,
30100304,3772.3,3772.3,,214.0,328.0,36.2,43.9,48.6,
30100319,578.0,578.0,,61.0,60.0,39.6,49.9,54.7,
30100415,4984.0,4984.0,,321.0,450.0,45.8,54.6,61.4,
30100525,1738.5,1738.5,,156.0,220.0,36.8,44.9,49.6,
30100553,949.3,949.3,,73.0,84.0,,,,
30100672,24741.0,24741.0,,1747.0,2040.0,,,,
30100850,6364.3,6364.3,,601.0,599.0,,,,
30100872,1324.0,1324.0,,130.0,159.0,44.7,53.0,58.6,
30100878,1241.3,1241.3,,149.0,122.0,42.0,49.2,54.3,
30100959,814.3,814.3,,39.0,85.0,38.3,47.9,53.2,
30101047,1192.3,1192.3,,54.0,112.0,27.7,34.4,38.9,
30101117,2527.3,2527.3,,224.0,215.0,42.2,49.2,54.2,
30101238,1020.7,1020.7,,77.0,161.0,33.8,42.0,44.9,
30101248,542.5,542.5,,127.0,98.0,38.3,47.1,50.0,
30101273,1203.0,1203.0,,83.0,108.0,33.4,42.0,44.9,
30101323,90.0,90.0,,10.0,8.0,30.3,42.4,47.7,
30101401,85.7,85.7,,6.0,10.0,16.6,26.8,31.9,
30101478,5635.0,5635.0,,403.0,45.0,38.7,51.3,68.5,
30101582,978.0,978.0,,141.0,82.0,40.7,47.2,52.5,
30101647,2273.0,2273.0,,228.0,217.0,33.2,41.3,44.8,
30101703,28162.0,28162.0,,1675.0,1973.0,50.0,59.3,64.5,
30101777,1276.8,1422.3,1058.5,108.0,123.0,33.6,43.6,48.8,
30101799,2160.0,2160.0,,255.0,205.0,41.0,48.5,53.3,
30101909,217.0,217.0,,32.0,24.0,29.0,37.7,41.5,
30102023,867.7,867.7,,50.0,72.0,,,,0.048
30102080,21912.0,21912.0,,1478.0,1641.0,,,,
30102187,7108.4,7108.4,,533.0,580.0,,,,0.193
30102452,218.0,218.0,,15.0,22.0,22.9,33.6,39.5,
30102486,614.0,614.0,,52.0,49.0,28.8,38.2,42.9,
30102548,12099.7,12099.7,,750.0,879.0,35.5,43.5,48.0,
30102596,411.7,411.7,,22.0,40.0,30.3,39.7,44.9,
30102651,131.0,131.0,,10.0,12.0,,,,0.069
30102681,3462.3,3462.3,,223.0,293.0,33.2,42.9,48.2,
30102813,1260.7,1260.7,,184.0,114.0,39.6,48.9,54.4,
30102887,15189.0,15189.0,,842.0,1184.0,,,,
30102889,994.5,994.5,,93.0,98.0,36.1,43.4,47.8,
30102895,2254.3,2254.3,,239.0,217.0,23.9,29.8,33.9,
30102962,1376.0,1376.0,,170.0,140.0,40.4,49.8,54.8,
30102966,1360.0,1360.0,,192.0,149.0,41.1,49.0,54.2,
30102991,1852.5,1852.5,,158.0,200.0,40.7,48.6,53.8,
30103011,9124.3,9124.3,,785.0,725.0,,,,
30103012,1039.0,1039.0,,67.0,104.0,,,,
30103015,1186.0,1186.0,,180.0,160.0,41.2,49.7,55.0,
30103057,6841.7,6841.7,,533.0,590.0,37.8,44.6,49.3,
30103061,1596.0,1596.0,,177.0,156.0,37.5,44.3,48.9,
30103105,12765.0,12765.0,,958.0,988.0,,,,
30103136,734.3,734.3,,44.0,66.0,36.4,44.5,49.3,
30103142,5732.0,5732.0,,785.0,648.0,42.6,49.2,53.9,
30103212,1212.3,1212.3,,179.0,142.0,37.4,44.2,48.8,
30103241,4778.3,4778.3,,611.0,491.0,,,,
30103624,5815.3,5815.3,,296.0,493.0,41.2,48.2,52.4,
30103635,7317.0,7317.0,,537.0,616.0,38.6,44.6,48.8,
30103638,6786.0,6786.0,,527.0,534.0,36.4,43.3,46.9,
30103669,14025.7,14025.7,,1339.0,1485.0,44.5,56.2,64.6,
30103781,443.0,443.0,,13.0,40.0,29.7,38.2,43.3,
30103830,58.5,58.5,,9.0,6.0,24.6,33.0,34.9,
30103836,1230.0,1230.0,,69.0,147.0,27.1,34.2,38.6,
30103865,5599.7,5599.7,,554.0,398.0,,,,
30103889,23128.7,23128.7,,1799.0,2049.0,,,,
30103924,3801.0,3801.0,,354.0,319.0,,,,
30103927,21930.3,21930.3,,1649.0,1656.0,,,,
30104079,251.0,251.0,,26.0,22.0,31.0,42.1,46.6,
30104101,249.7,249.7,,10.0,25.0,26.2,34.1,39.0,
30104137,2950.0,2950.0,,339.0,311.0,41.3,48.5,53.3,
30104319,14305.0,14305.0,,683.0,1366.0,,,,
30104379,2806.0,2806.0,,231.0,247.0,30.1,38.5,43.5,
30104382,6717.0,6717.0,,549.0,539.0,31.6,38.0,42.2,
30104447,369.3,369.3,,24.0,32.0,27.5,34.8,38.9,
30104486,8615.0,8615.0,,750.0,824.0,40.4,48.7,54.0,
30104507,1166.0,1166.0,,97.0,132.0,31.5,43.4,48.5,
30104574,6906.0,6906.0,,412.0,518.0,33.6,42.0,46.1,
30104588,2457.3,2457.3,,137.0,222.0,23.3,29.8,34.2,
30104621,216.3,216.3,,15.0,20.0,28.3,38.8,44.9,
30104668,489.0,489.0,,36.0,43.0,24.7,33.6,38.7,
30104745,4626.7,4626.7,,415.0,356.0,48.2,56.3,61.9,
30104774,494.0,494.0,,82.0,69.0,47.9,59.4,66.6,
30104879,3083.0,3083.0,,342.0,303.0,43.3,53.0,58.8,
30104923,18279.0,18279.0,,1270.0,1364.0,54.4,63.0,68.1,
30105073,19289.7,19289.7,,1659.0,1667.0,,,,
30105097,4426.0,4426.0,,498.0,385.0,42.7,49.6,54.6,
30105330,708.0,708.0,,52.0,64.0,22.6,32.0,34.5,
30105524,666.0,666.0,,40.0,72.0,40.8,48.9,54.2,
30105552,884.7,884.7,,38.0,73.0,,,,
30105582,2463.0,2463.0,,220.0,230.0,46.0,54.2,59.7,
30105614,2489.0,2489.0,,251.0,266.0,42.9,49.7,54.7,
30105658,1852.0,1852.0,,198.0,258.0,42.0,49.5,54.3,
30105663,2570.5,2570.5,,161.0,158.0,,,,
30105672,4282.0,4282.0,,311.0,372.0,,,,
30105686,360.0,360.0,,31.0,31.0,32.9,42.3,46.8,
30105718,244.0,244.0,,37.0,26.0,24.3,32.9,38.2,
30105743,4320.0,4320.0,,384.0,343.0,37.4,46.2,50.0,
30105871,3833.0,3833.0,,317.0,370.0,37.1,44.1,48.7,
30105899,13618.3,13618.3,,915.0,1268.0,56.4,64.0,69.5,
30105930,3433.0,3433.0,,236.0,268.0,,,,0.071
30106000,20851.0,20851.0,,1931.0,1593.0,,,,
30106017,617.0,617.0,,50.0,72.0,28.0,34.4,38.8,
30106222,16356.0,16356.0,,1051.0,1081.0,,,,
30106428,36106.3,36106.3,,2547.0,2748.0,63.7,71.8,77.9,
30106515,9674.0,9674.0,,657.0,868.0,,,,
30106629,1045.0,1045.0,,98.0,106.0,38.8,44.8,49.4,
30106666,3494.3,3494.3,,501.0,416.0,41.7,49.5,54.4,
30106789,903.0,903.0,,49.0,85.0,25.7,34.5,39.4,
30106845,8944.3,8944.3,,676.0,803.0,,,,
30106991,1497.0,1497.0,,137.0,134.0,36.2,48.3,57.2,
30107018,1020.0,1020.0,,112.0,95.0,37.7,44.7,49.7,
30107046,1420.0,1420.0,,93.0,126.0,40.3,49.1,54.4,
30107096,7711.3,7711.3,,673.0,492.0,,,,
30107503,4788.0,4788.0,,296.0,452.0,52.1,60.0,64.7,
30107530,4592.7,4592.7,,345.0,530.0,49.9,61.7,68.6,
30107577,12220.3,12220.3,,770.0,1352.0,,,,
30107607,24961.5,24961.5,,1556.0,1809.0,59.0,69.2,76.3,
30107763,1318.0,1318.0,,158.0,144.0,32.3,39.7,44.4,
30107815,8037.9,8064.8,7970.5,541.0,420.0,,,,
30107932,98.5,98.5,,8.0,15.0,33.1,42.2,47.1,
30107936,851.5,851.5,,147.0,105.0,40.2,49.1,54.6,
30108020,876.0,876.0,,69.0,100.0,41.4,49.1,54.0,
30108055,1662.0,1662.0,,151.0,203.0,39.4,47.6,52.7,
30108075,2178.3,2178.3,,170.0,161.0,,,,
30108163,1755.0,1968.7,1434.5,185.0,172.0,42.6,51.6,56.5,
30108220,704.0,704.0,,57.0,70.0,25.7,34.5,39.6,
30108288,511.0,511.0,,71.0,33.0,27.4,38.1,43.2,
30108297,1293.0,1293.0,,204.0,142.0,38.9,46.6,51.3,
30108313,1348.5,1348.5,,72.0,122.0,37.6,44.9,50.0,
30108548,767.5,767.5,,78.0,76.0,35.8,44.3,49.2,
30108579,22269.3,22269.3,,2053.0,1841.0,,,,
30108594,14980.0,14980.0,,1051.0,1220.0,45.2,52.9,58.0,
30108690,839.3,839.3,,69.0,91.0,33.5,39.8,44.7,
30108888,876.3,876.3,,90.0,88.0,,,,
30108898,13715.6,14320.8,12202.5,1014.0,1048.0,,,,
30108922,6395.3,6395.3,,554.0,503.0,,,,
30109002,5009.0,5009.0,,619.0,442.0,,,,
30109075,10884.3,10884.3,,915.0,1205.0,,,,
30109123,6533.0,6533.0,,435.0,547.0,36.9,44.1,48.9,
30109139,1144.3,1144.3,,78.0,136.0,31.1,39.0,44.1,
30109243,7095.3,7095.3,,446.0,522.0,,,,
30109377,236.0,236.0,,29.0,30.0,33.8,39.9,44.0,
30109380,2031.0,2031.0,,199.0,53.0,27.8,29.1,43.9,
30109381,812.0,812.0,,76.0,103.0,38.8,44.9,51.3,
30109473,746.7,746.7,,70.0,89.0,27.8,37.3,42.7,
30110004,36561.0,36561.0,,2343.0,2583.0,58.3,68.6,74.5,
30110128,16174.3,16174.3,,1259.0,1549.0,,,,
30110293,224.0,224.0,,18.0,21.0,16.9,27.5,36.1,
30110348,13232.0,13232.0,,936.0,914.0,34.2,44.0,49.4,
30110625,1343.7,1343.7,,81.0,177.0,25.8,33.3,34.7,
30111633,3434.7,3434.7,,200.0,299.0,25.5,32.1,34.5,
30111686,1517.0,1517.0,,131.0,142.0,30.9,39.2,44.2,
30111711,8502.7,8502.7,,376.0,1010.0,,,,
30111765,2323.0,2323.0,,199.0,249.0,41.2,53.9,59.5,
30111766,2591.0,2591.0,,222.0,288.0,41.6,52.7,58.2,
30111786,8387.0,8387.0,,501.0,572.0,33.5,41.6,46.2,
30111850,337.0,337.0,,32.0,31.0,41.9,52.0,57.9,
30113186,3762.0,3762.0,,240.0,293.0,34.1,42.6,47.8,
30113187,3188.0,3188.0,,199.0,258.0,35.8,43.7,48.8,
30113189,2189.3,2189.3,,171.0,185.0,34.3,42.5,47.2,
30113190,3079.0,3079.0,,216.0,246.0,31.6,39.8,44.8,
30113436,1444.0,1444.0,,121.0,148.0,35.5,42.6,47.1,
30113585,2720.0,2720.0,,165.0,298.0,,,,
30113636,16688.1,16966.8,16223.7,991.0,1476.0,,,,
30114010,11874.7,11874.7,,715.0,880.0,64.0,69.9,76.4,
30114611,28839.3,28839.3,,2581.0,2206.0,,,,
30114853,4590.3,4590.3,,375.0,342.0,28.7,39.1,44.4,
30115051,255.3,255.3,,23.0,27.0,15.4,24.7,29.6,
30115388,5283.0,5283.0,,272.0,525.0,,,,
30115595,2095.0,2095.0,,227.0,200.0,40.6,48.5,53.5,
30115734,1455.3,1455.3,,41.0,280.0,,,,
30116000,1275.0,1275.0,,106.0,109.0,28.7,41.1,47.8,
30117389,16092.5,16092.5,,720.0,1363.0,48.3,56.3,59.9,
30117520,13052.7,13052.7,,807.0,1269.0,,,,
30117662,22743.0,22743.0,,1573.0,1756.0,56.0,66.9,73.0,
30117820,3225.0,3225.0,,441.0,256.0,45.4,54.7,59.7,
30117921,4058.7,4058.7,,401.0,327.0,,,,
30118195,24212.3,24563.5,23510.0,1516.0,1501.0,44.8,54.7,61.6,
30118210,1875.0,1875.0,,224.0,240.0,41.1,51.3,56.8,
30118219,1383.0,1431.6,1261.5,130.0,141.0,33.1,39.0,42.9,
30118231,7824.5,7824.5,,740.0,828.0,30.3,35.0,39.2,
30118242,3540.0,3540.0,,357.0,373.0,37.7,46.8,50.0,
30118261,1121.0,1121.0,,89.0,96.0,33.6,42.3,47.1,
30118372,8987.3,8987.3,,816.0,833.0,43.2,50.0,56.1,
30118439,2397.9,2505.0,2130.0,180.0,242.0,40.9,49.1,54.2,
30118460,803.5,803.5,,149.0,104.0,40.5,49.2,54.2,
30118478,4282.3,4282.3,,322.0,346.0,35.3,41.9,44.9,
30118750,3377.3,3377.3,,421.0,266.0,37.2,44.2,49.0,
30118756,14787.3,14932.4,14424.5,797.0,1026.0,48.4,54.9,61.3,
30118878,8366.3,8366.3,,529.0,666.0,47.8,54.9,59.9,
30118894,1000.0,1000.0,,57.0,87.0,38.7,46.4,49.9,
30119141,6388.0,6388.0,,671.0,551.0,,,,
30119212,904.7,904.7,,61.0,102.0,29.9,38.6,43.7,
30119251,564.5,564.5,,32.0,55.0,27.0,34.9,39.6,
30119507,13607.6,14078.4,12430.5,846.0,1297.0,,,,
30119587,24225.7,24225.7,,1660.0,1778.0,,,,
30119626,4502.7,4502.7,,303.0,358.0,40.4,47.5,52.1,
30119699,14399.3,14399.3,,1583.0,1069.0,,,,
30119744,363.0,363.0,,19.0,42.0,33.2,42.9,47.9,
30119750,2629.0,2629.0,,280.0,318.0,41.9,49.4,54.4,
30119914,489.0,489.0,,19.0,68.0,19.5,26.8,29.5,
30119927,18036.0,18036.0,,1117.0,1169.0,31.2,34.7,38.3,
30119951,944.0,944.0,,133.0,122.0,37.6,46.2,49.5,
30120067,11199.7,11199.7,,666.0,697.0,35.9,44.9,49.9,
30120086,825.0,825.0,,111.0,94.0,39.3,46.5,49.4,
30120090,1403.0,1403.0,,148.0,123.0,44.8,54.3,59.7,
30120135,8033.7,8033.7,,604.0,695.0,,,,
30120237,680.0,680.0,,47.0,83.0,33.8,42.0,46.6,
30120463,16134.0,16134.0,,1042.0,1270.0,,,,
30120545,9991.3,9991.3,,835.0,843.0,,,,
30120867,516.7,636.2,218.0,47.0,44.0,,,,0.405
30121150,2908.7,2908.7,,310.0,273.0,34.4,44.4,51.3,
30121301,64750.0,64750.0,,5354.0,5855.0,57.3,65.0,70.0,
30121399,883.7,883.7,,99.0,76.0,,,,
30121440,4624.6,4975.6,3747.0,357.0,444.0,,,,
30121449,16080.0,16080.0,,1264.0,1290.0,,,,
30121450,44350.7,44350.7,,3161.0,3701.0,,,,
30121639,23002.3,23002.3,,1544.0,1905.0,,,,
30121646,8333.7,8333.7,,789.0,675.0,,,,
30121660,1234.7,1234.7,,85.0,98.0,,,,
30121661,1252.3,1252.3,,92.0,106.0,,,,
30121663,1119.0,1119.0,,130.0,96.0,,,,
30122135,118.0,118.0,,11.0,16.0,10.0,16.3,18.1,
30122712,26774.5,26774.5,,2012.0,2209.0,56.8,64.9,71.6,
30123079,2821.0,2821.0,,301.0,233.0,,,,
30123529,2923.7,2923.7,,339.0,257.0,29.8,41.5,47.8,
30123710,1448.0,1448.0,,141.0,158.0,42.1,49.7,54.6,
30123774,5165.7,5165.7,,374.0,431.0,47.4,54.0,58.9,
30124301,22931.0,22931.0,,1486.0,2111.0,,,,
30124419,20642.0,20642.0,,1117.0,1381.0,43.8,54.8,62.6,
30124442,8852.0,8852.0,,705.0,838.0,,,,
30124731,2780.0,2780.0,,166.0,244.0,30.9,41.5,46.5,
30124745,925.0,925.0,,135.0,103.0,45.1,54.7,59.7,
30124955,270.0,270.0,,20.0,29.0,35.5,47.2,52.9,
30124970,1157.0,1157.0,,129.0,132.0,28.8,37.4,41.7,
30125351,39878.0,39878.0,,4018.0,4076.0,,,,
30125375,1906.0,1906.0,,376.0,157.0,50.9,59.5,64.6,
30125934,8123.0,8123.0,,384.0,766.0,,,,
30126052,38081.7,38081.7,,2285.0,2601.0,,,,
30126207,351.0,351.0,,62.0,37.0,31.8,39.6,46.8,
30126208,270.0,270.0,,32.0,36.0,25.8,34.9,40.0,
30126289,5638.7,5638.7,,469.0,474.0,,,,
30126292,14998.7,14998.7,,802.0,1274.0,,,,
30126336,980.3,980.3,,78.0,75.0,25.5,34.0,38.7,
30126652,3213.3,3213.3,,294.0,335.0,,,,0.042
30126666,1742.5,1742.5,,195.0,173.0,36.4,43.9,48.2,
30126688,7051.1,7582.4,5723.0,980.0,453.0,,,,
30126867,38714.7,38714.7,,3592.0,3722.0,,,,
30126898,9221.0,9221.0,,828.0,776.0,29.7,39.4,44.8,
30127036,18056.0,18056.0,,1288.0,1302.0,,,,
30127295,360.0,360.0,,46.0,44.0,28.5,39.2,44.8,
30127531,10072.7,9944.2,10394.0,737.0,736.0,,,,
30127532,50635.3,50635.3,,3414.0,3592.0,,,,
30127656,626.5,626.5,,53.0,59.0,37.2,48.0,53.6,
30127691,230.3,230.3,,18.0,17.0,27.7,34.4,38.6,
30127833,7170.0,7170.0,,403.0,607.0,44.2,52.9,58.4,
30127867,1489.0,1489.0,,124.0,160.0,35.1,44.8,49.2,
30127983,2781.3,2781.3,,217.0,307.0,,,,
30128023,22946.0,22946.0,,2292.0,1884.0,,,,
30128897,3057.0,3057.0,,327.0,419.0,29.1,36.3,39.9,
30128942,203.0,203.0,,17.0,21.0,24.2,33.2,38.1,
30129124,6675.3,6675.3,,462.0,556.0,,,,
30129157,1391.0,1391.0,,101.0,117.0,27.2,36.1,39.7,
30129159,842.0,842.0,,36.0,95.0,32.9,42.1,47.1,
30129453,7735.0,7735.0,,692.0,446.0,,,,
30130151,1463.0,1463.0,,204.0,170.0,35.4,42.4,47.0,
30130211,4623.7,4623.7,,337.0,419.0,,,,
30130622,1116.7,1116.7,,118.0,104.0,34.1,41.6,44.6,
30130649,371.0,371.0,,28.0,26.0,31.1,40.0,44.7,
