centreline_id,segment_length,crash_count,avg_daily_vol,avg_weekday_daily_vol,avg_weekend_daily_vol,avg_wkdy_am_peak_vol,avg_wkdy_pm_peak_vol,avg_speed,avg_85th_percentile_speed,avg_95th_percentile_speed,avg_heavy_pct,log_volume,crash_rate,exposure,log_exposure
108877,234.17883011380357,0,92.0,92.0,,11.0,1.0,30.2,41.1,44.1,,4.5217885770490405,0.0,21544.452370469928,9.977873631786304
108649,82.5230495360315,0,3277.7,3277.7,,235.0,282.0,,,,,8.0948972358966,0.0,270485.7994642504,12.50797487853112
108685,103.70197033605665,0,794.3,794.3,,78.0,70.0,,,,,6.677461223639086,0.0,82370.47503792979,11.318982339041765
108686,210.35184469325952,0,105.0,105.0,,9.0,4.0,26.3,36.1,39.3,,4.653960350157523,0.0,22086.94369279225,10.002741929793155
108728,85.33332944481175,0,363.0,363.0,,24.0,17.0,33.4,43.2,49.1,,5.8944028342648505,0.0,30975.998588466668,10.34096794450769
20078439,162.11132398956855,0,2627.6,2667.0,2529.0,137.0,195.0,33.1,41.4,46.1,,7.873826161018318,0.0,425963.7149149903,12.962109445367913
108608,97.509895889723,0,751.7,751.7,,47.0,60.0,37.3,46.1,52.2,,6.622337308183424,0.0,73298.18874030479,11.202291177341674
106476,299.8509589625329,0,3673.7,3673.7,,340.0,334.0,52.9,60.0,64.9,,8.208954607569057,0.0,1101562.4679406572,13.912240155319308
108129,190.0688570595619,0,86.0,86.0,,6.0,10.0,21.0,33.0,38.2,,4.454347296253507,0.0,16345.921707122325,9.701733708337596
5444633,58.354668736099754,0,19189.3,19189.3,,864.0,2076.0,,,,,9.862108111004488,0.0,1119785.244777639,13.928647479151463
107810,136.7673051753349,0,2688.0,2688.0,,132.0,243.0,41.8,49.3,54.6,,7.89655270164304,0.0,367630.5163113002,12.814833681010771
106766,209.21027786043817,0,1697.0,1697.0,,121.0,153.0,41.1,48.5,53.6,,7.436617265234227,0.0,355029.8415291636,12.779957125570187
108621,96.66118735891492,0,777.4,763.0,813.5,49.0,60.0,38.4,49.1,56.0,,6.655955018418123,0.0,75144.40705282045,11.227166968630035
14203846,137.93530162644805,0,3419.0,3419.0,,170.0,300.0,42.8,51.1,54.9,,8.137103389639302,0.0,471600.7962608259,13.063888136068071
108407,221.98680962504503,0,7667.0,7667.0,,522.0,689.0,47.1,53.4,58.2,,8.944680683558895,0.0,1701972.8693952202,14.347298647562566
108220,182.806214672101,0,1034.5,1034.5,,87.0,12.0,43.7,52.6,58.9,,6.941673497185597,0.0,189113.02907828847,12.150100152739908
108136,270.8295607668587,0,6747.0,6747.0,,447.0,515.0,53.6,61.2,66.0,,8.816853240627426,0.0,1827287.0464939957,14.418342936589978
108929,227.0434657582285,0,632.7,632.7,,96.0,82.0,36.7,46.0,50.0,,6.449996376152838,0.0,143650.40078523118,11.875137854415595
106801,309.67306100780775,0,673.0,673.0,,67.0,73.0,40.6,48.9,54.3,,6.511745329644728,0.0,208409.9700582546,12.247262428687518
109770,70.17280601903455,0,16352.3,16352.3,,1083.0,1152.0,64.9,73.4,79.2,,9.702123839214785,0.0,1147486.7758650586,13.95308469654983
109965,179.72491278563467,0,454.5,454.5,,31.0,20.0,34.1,39.7,44.3,,6.119197913617533,0.0,81684.97286107096,11.31062533322172
8929148,177.00485849111058,0,29004.0,29004.0,,1693.0,1908.0,54.5,63.6,69.1,,10.275189030491484,0.0,5133848.915676171,15.451366211790912
109337,229.2479500863549,0,1286.0,1286.0,,81.0,109.0,36.6,43.9,48.7,,7.1592919047975645,0.0,294812.8638110524,12.594096074068009
106777,38.38667710543454,15,1363.7,1363.7,,105.0,112.0,,,,,7.217956872863788,390.76057452955195,52347.91156868109,10.865667321876954
106794,59.13389680334357,0,3862.0,3862.0,,234.0,356.0,,,,,8.258940462988459,0.0,228375.10945451286,12.338744772955565
110162,549.868190738189,0,588.7,588.7,,67.0,78.0,38.2,47.0,51.4,,6.377916716034216,0.0,323707.4038875719,12.687595312336022
110052,140.81828183341824,0,7402.0,7402.0,,772.0,606.0,49.8,57.6,62.6,,8.909505512946101,0.0,1042336.9221309618,13.856975790808118
109219,29.520865372695997,0,740.3,740.3,,42.0,68.0,29.4,39.2,44.2,,6.607055509449053,0.0,21854.296635406845,9.99215282354488
107942,266.2583081287281,0,22435.3,22435.3,,2984.0,1159.0,,,,,10.01839089028413,0.0,5973585.020360454,15.602857811060277
108089,145.88222858073277,0,3324.0,3324.0,,192.0,331.0,28.8,46.4,52.1,,8.10892415597534,0.0,484912.5278023557,13.091723798607005
107957,78.26243586298837,0,2816.0,2816.0,,178.0,254.0,43.6,53.2,58.7,,7.943072717277933,0.0,220387.01939017524,12.303140458837618
11186784,285.7914547126339,0,22155.7,22155.7,,1625.0,1727.0,,,,,10.00585007871108,0.0,6331909.733176703,15.661112444223926
108616,48.67929027284662,0,2042.0,2042.0,,158.0,207.0,36.7,44.1,49.3,,7.621684998724611,0.0,99403.1107371528,11.506938687297366
108584,97.96346524446422,0,1807.3,1807.3,,100.0,156.0,38.5,46.2,51.3,,7.499589297841593,0.0,177049.37073632018,12.0841839033757
108546,53.56076355514582,0,1909.0,1909.0,,138.0,185.0,33.9,46.7,52.3,,7.554334823725748,0.0,102247.49762677337,11.535151600517786
109562,97.29163066952113,0,1558.0,1558.0,,140.0,155.0,41.2,48.7,54.0,,7.351158226430694,0.0,151580.3605831139,11.928871196193603
109621,190.4014306684652,0,6573.0,6573.0,,551.0,715.0,60.4,68.0,72.8,,8.790725628263576,0.0,1251508.6037838217,14.03986026460766
109503,100.35134226654368,0,7104.0,7104.0,,664.0,797.0,68.7,74.7,87.9,,8.868413284672005,0.0,712895.9354615263,13.477090735674858
109435,137.9066378666509,0,911.7,911.7,,48.0,100.0,40.4,48.6,53.5,,6.815310988590857,0.0,125729.48174302562,11.74188790759532
20051654,198.90258083178145,0,3163.0,3163.0,,261.0,270.0,50.4,58.4,63.9,,8.059276223305648,0.0,629128.8631709247,13.352091384605686
108453,104.63763391998032,0,359.0,359.0,,25.0,34.0,39.1,48.5,54.2,,5.883322388488279,0.0,37564.91057727293,10.533825664320538
106743,357.7159060291253,0,599.0,599.0,,84.0,68.0,40.5,53.9,62.6,,6.395261598115449,0.0,214271.82771144604,12.275000710904003
2676282,109.82891497664528,0,695.0,695.0,,101.0,70.0,43.4,51.8,56.5,,6.543911845564792,0.0,76331.09590876848,11.242835682199843
107987,72.96377845100179,0,5991.0,5991.0,,358.0,643.0,,,,,8.698013622083925,0.0,437125.9966999517,12.98797675448879
20089994,43.908751229667594,0,5044.0,5044.0,,268.0,426.0,33.3,38.9,42.8,,8.52595469708481,0.0,221475.74120244334,12.308068341938787
13976055,102.22048509132956,0,4115.7,4115.7,,209.0,343.0,38.3,48.3,54.3,,8.322564208000228,0.0,420708.8504903851,12.949696306890925
13976054,80.00311167457578,0,3743.7,3743.7,,186.0,319.0,42.0,49.4,54.5,,8.227829706181918,0.0,299507.64917610935,12.60989523603157
106978,208.51758481653195,0,5585.1,5912.0,4768.0,522.0,476.0,,,,,8.627857616445961,0.0,1164591.5629588126,13.967880993776065
106764,184.4672842810862,0,1605.7,1605.7,,209.0,196.0,33.0,42.1,47.2,,7.381315077555639,0.0,296199.1183701401,12.598787204343276
20038925,67.90896131223778,0,126.0,126.0,,14.0,12.0,,,,,4.836281906951478,0.0,8556.52912534196,9.05444991089671
109964,242.2477404039207,0,10762.0,10762.0,,923.0,936.0,65.2,72.7,78.5,,9.283776690049365,0.0,2607070.1822269945,14.773737613238744
108057,360.01165344321896,0,357.0,357.0,,42.0,34.0,36.9,49.1,54.4,,5.877735781779639,0.0,128524.16027922917,11.763872183381483
107808,292.72854312594893,0,141.0,141.0,,13.0,16.0,37.5,48.3,54.2,,4.948759890378168,0.0,41274.7245807588,10.628005595980088
109084,177.04938548522776,0,975.7,975.7,,69.0,80.0,40.5,48.5,53.5,,6.883155162113904,0.0,172747.08541793673,12.059583869811389
109171,102.18539754341526,0,1360.0,1360.0,,91.0,110.0,38.8,47.3,52.8,,7.215239978730097,0.0,138972.14065904476,11.842028765111325
6453313,241.90739973436584,0,13499.0,13499.0,,596.0,1345.0,,,,,9.510370887608827,0.0,3265507.9890142046,14.998925894812196
108642,87.19350339234795,0,520.0,520.0,,30.0,64.0,40.2,49.6,57.6,,6.253828811575473,0.0,45340.621764020936,10.721958637333636
108655,95.4109954225781,0,110.7,110.7,,9.0,11.0,29.4,39.1,43.3,,4.706823839714591,0.0,10561.997193279396,9.265017667529236
108387,205.7536921030548,0,12749.7,12749.7,,948.0,978.0,49.0,58.8,64.0,,9.453263020897987,0.0,2623297.848206318,14.779942804901964
8100562,114.2566591346973,0,23460.3,23460.3,,2937.0,1232.0,,,,,10.063064909849489,0.0,2680495.500297739,14.801512223568126
108173,62.39645595030855,0,486.7,486.7,,52.0,48.0,26.1,33.2,37.1,,6.187647916839409,0.0,30368.35511101517,10.321156394933723
108150,101.31145270846784,0,978.0,978.0,,119.0,96.0,32.8,41.9,48.2,,6.885509670034818,0.0,99082.60074888155,11.503709132238225
111673,119.7079214632101,0,24449.7,24449.7,,1491.0,1437.0,52.1,61.8,67.5,,10.104373224889091,0.0,2926822.767399048,14.889428012900886
9035601,95.8761368348136,0,16845.0,16845.0,,1137.0,1160.0,55.8,64.0,69.6,,9.731809155840653,0.0,1615033.524982435,14.294866272926495
9011650,230.25567075294532,0,13592.3,13592.3,,921.0,993.0,,,,,9.517258734915135,0.0,3129704.1535752583,14.956449038424557
3497265,183.57861302996383,0,18274.0,18274.0,,1923.0,1121.0,,,,,9.813234563558566,0.0,3354715.574509559,15.025877548194943
20033401,48.58482879303115,0,1598.5,1598.5,,95.0,139.0,28.0,37.3,41.4,,7.376820968499896,0.0,77662.84882566029,11.26013228592034
111708,192.8755029043096,0,1996.3,1996.3,,367.0,241.0,34.8,42.7,47.0,,7.599050746178608,0.0,385037.36644787324,12.861095664269083
4232512,228.59549211578283,0,647.0,647.0,,46.0,61.0,36.5,44.0,48.9,,6.472346294500901,0.0,147901.2833989115,11.904300326138669
14194366,226.0239100793402,0,19665.3,19665.3,,2733.0,1092.0,,,,,9.886610940279676,0.0,4444827.998883248,15.307251730767113
107413,170.14439958145024,0,18037.0,18037.0,,845.0,1958.0,,,,,9.8001804826702,0.0,3068894.535250618,14.936827968479179
13226450,222.91062617804127,0,5540.0,5540.0,,386.0,534.0,,,,,8.61974977974133,0.0,1234924.8690263487,14.026520691397225
4907335,255.58993819774076,0,2910.3,2910.3,,320.0,239.0,,,,,7.976011447635347,0.0,743843.397136885,13.51958580394034
110557,83.87561972454553,0,781.0,781.0,,98.0,73.0,42.4,51.8,56.1,,6.660575149839686,0.0,65506.85900487006,11.089910133772438
110237,110.2083238362896,0,1002.3,1002.3,,151.0,118.0,33.9,39.7,44.5,,6.9100526380308205,0.0,110461.80298111305,11.612425065801718
110070,241.1759782075954,0,23732.0,23732.0,,1264.0,2678.0,,,,,10.074579627378533,0.0,5723588.314822654,15.56010649443437
107586,62.590823753134,0,23094.0,23094.0,,1419.0,1718.0,54.3,63.6,68.8,,10.047328122511802,0.0,1445472.4837548768,14.183946804459968
107482,95.74714887120304,0,1394.0,1394.0,,285.0,114.0,38.5,44.8,49.1,,7.2399325913204695,0.0,133471.52552645703,11.80164344213583
106750,143.44992121396822,0,15374.3,15374.3,,782.0,1589.0,118.4,147.7,155.9,,9.640452563182983,0.0,2205442.1237199116,14.606438556387259
106662,249.73001274775643,0,621.3,621.3,,52.0,48.0,,,,,6.431814057069648,0.0,155157.25692018107,11.952194442357804
110778,226.756140282131,0,514.0,514.0,,44.0,74.0,43.2,50.0,54.7,,6.2422232654551655,0.0,116552.65610501534,11.666098433608049
110771,210.55302792918897,0,1455.0,1455.0,,183.0,189.0,41.9,49.1,53.9,,7.282761179605593,0.0,306354.65563696995,12.632498715155903
110648,229.5259458514956,0,1117.0,1117.0,,118.0,127.0,39.5,47.1,51.0,,7.018401799069201,0.0,256380.4815161206,12.454417875998852
108576,360.5445079858284,0,1886.0,1886.0,,184.0,222.0,,,,0.158,7.542213463193403,0.0,679986.9420612723,13.429828874116842
13226449,260.93952043252705,0,5966.3,5966.3,,657.0,460.0,,,,,8.693882248758488,0.0,1556843.4607565862,14.258170906748639
108678,62.78021654241033,0,8390.7,8390.7,,741.0,810.0,,,,,9.034879228638868,0.0,526769.9629424023,13.174519229272759
108720,123.54026070784558,0,13449.3,13449.3,,656.0,1317.0,,,,,9.506682339065952,0.0,1661530.0283380274,14.323249439642678
7423615,158.1009253351008,0,1685.0,1685.0,,198.0,152.0,37.9,46.3,51.6,,7.429520842786462,0.0,266400.0591896449,12.492754439831698
108970,232.0646853730557,0,616.3,616.3,,89.0,62.0,30.5,39.5,44.9,,6.423733857968197,0.0,143021.46559541422,11.870750007035648
108410,269.4252735459045,0,27258.7,27258.7,,2126.0,2092.0,53.5,61.7,66.6,,10.213128015191874,0.0,7344182.704005746,15.809419088969436
111801,102.49214514647764,0,853.3,853.3,,112.0,94.0,,,,,6.749111185542539,0.0,87456.54745348936,11.378897348467273
108414,104.91265144492762,0,574.0,574.0,,50.0,64.0,41.1,50.0,54.7,,6.352629396319567,0.0,60219.861929388455,11.005757509263061
108612,308.1622329635491,0,12913.7,12913.7,,634.0,1011.0,50.8,57.6,62.9,,9.466044042314131,0.0,3979514.6278213845,15.196670417015074
108624,207.4272005014378,0,539.0,539.0,,100.0,69.0,36.3,46.4,49.8,,6.289715570908998,0.0,111803.26107027497,11.624496008063737
2261451,113.55424073975378,0,2029.0,2029.0,,281.0,226.0,36.3,44.1,48.9,,7.615298339825815,0.0,230401.5544609604,12.347578954573477
111782,93.31021867952212,0,1636.0,1636.0,,137.0,163.0,44.9,52.1,56.8,,7.400009517162692,0.0,152655.51775969818,11.935939143986651
111780,106.6894824686467,0,1285.0,1285.0,,136.0,127.0,,,,,7.158513997329321,0.0,137095.984972211,11.828436579725599
110422,346.2975567178347,0,5521.7,5521.7,,393.0,621.0,,,,,8.616441062872296,0.0,1912151.218928868,14.463739458864026
106790,267.8529113726775,0,6476.0,6476.0,,471.0,544.0,45.4,52.1,56.7,,8.775858314797526,0.0,1734615.4540494597,14.366296306479937
4940118,53.360233014146466,1,6566.7,6566.7,,898.0,381.0,,,,,8.789766702187219,18.740547848336558,350400.6421339956,12.766832470616883
108177,105.97366208260677,0,7078.0,7078.0,,544.0,601.0,,,,,8.864746660905409,0.0,750081.5802206907,13.527937253224659
106431,139.51193685664745,0,3024.7,3024.7,,358.0,324.0,,,,,8.014567191993201,0.0,421981.7554103015,12.95271735845867
110202,92.7959946151876,0,15400.0,15400.0,,1167.0,1226.0,59.6,68.3,74.0,,9.642122788401721,0.0,1429058.317073889,14.17252626578812
110161,68.21024998148347,0,13319.3,13319.3,,961.0,1000.0,,,,,9.496969390160894,0.0,908512.7825783727,13.71956423670108
110119,83.60659297487749,0,13157.7,13157.7,,932.0,989.0,,,,,9.484762417568422,0.0,1100070.4683855455,13.910884797885384
110060,108.3719923531488,0,20706.0,20706.0,,1375.0,1465.0,65.0,73.5,79.2,,9.938178792326058,0.0,2243950.473664299,14.623748474821584
109886,155.8429535835211,0,19705.7,19705.7,,2461.0,1070.0,,,,,9.888663212976828,0.0,3070994.490430792,14.937512005357785
20042051,78.0607305489553,0,912.0,912.0,,79.0,85.0,37.6,45.0,49.9,,6.815639990074331,0.0,71191.38626064724,11.173127110596168
110850,127.12003960591794,0,1078.0,1078.0,,121.0,121.0,39.6,47.9,52.9,,6.982862751468942,0.0,137035.40269517954,11.827994585260585
108680,279.5918618318314,0,1118.0,1118.0,,113.0,111.0,39.8,48.8,54.2,,7.0192966537150445,0.0,312583.7015279875,12.652627557184115
443332,95.7212539902428,0,5151.7,5151.7,,476.0,466.0,27.9,34.9,39.3,,8.547082036275103,0.0,493127.1841815338,13.108522399837934
443312,238.680847670884,0,568.0,568.0,,57.0,57.0,40.8,49.7,55.0,,6.342121418721152,0.0,135570.72147706212,11.817248712863966
443331,228.40527152908615,0,508.0,508.0,,65.0,51.0,40.0,48.6,53.3,,6.230481447578482,0.0,116029.87793677577,11.661603005343931
11485097,126.35952702316034,0,890.0,890.0,,106.0,83.0,29.4,38.8,43.4,,6.7912214627261855,0.0,112459.9790506127,11.630352695563165
20089948,45.134261792633986,0,24857.3,24857.3,,1742.0,1910.0,43.6,53.3,59.0,,10.120906750960451,0.0,1121915.8856580406,13.930548394035306
111081,241.07679635181807,0,1447.0,1447.0,,170.0,152.0,44.1,51.4,54.7,,7.277247726631484,0.0,348838.12432108074,12.762363266423247
9135125,100.44473058724316,0,5412.3,5412.3,,487.0,464.0,,,,0.114,8.596429420126867,0.0,543637.0153573361,13.206037051945568
6570176,60.56693319227332,0,318.0,318.0,,39.0,42.0,21.8,32.7,37.7,,5.762051382780177,0.0,19260.284755142915,9.865800470037366
8754292,266.29993090754067,0,568.5,568.5,,43.0,33.0,33.0,43.0,48.5,,6.343001313190591,0.0,151391.51072093687,11.927624546556972
111804,265.05089501664946,0,15626.0,15626.0,,1067.0,1341.0,45.9,52.1,54.9,,9.65669147255669,0.0,4141685.2855301644,15.236613336768993
111374,209.4256419898342,0,903.0,903.0,,125.0,100.0,35.8,44.7,52.1,,6.805722553416985,0.0,189111.35471682026,12.150091298940207
111322,29.32596762901033,0,14068.0,14068.0,,849.0,943.0,34.5,47.2,52.8,,9.551657993593873,0.0,412557.7126049173,12.930131384315727
110997,125.88938105944403,0,67.0,67.0,,7.0,7.0,20.8,33.4,38.8,,4.204692619390966,0.0,8434.58853098275,9.040096212638215
2917726,55.81751646486683,0,20209.5,20209.5,,1589.0,1675.0,62.4,71.2,78.3,,9.913908069864013,0.0,1128044.098996726,13.935995805131212
2905626,250.71199316586757,0,14133.7,14133.7,,932.0,1131.0,,,,,9.556317295611642,0.0,3543488.0978084225,15.080622138346722
110952,96.42532123246887,0,3597.0,3597.0,,394.0,373.0,35.3,43.5,48.1,,8.187855443695623,0.0,346841.88047319057,12.75662427920743
2905837,60.26452586760162,0,15036.3,15036.3,,1081.0,1036.0,,,,,9.618222556599951,0.0,906155.4903030182,13.716966193150613
110834,93.48811561529232,0,150.0,150.0,,8.0,23.0,37.1,48.3,53.0,,5.0106352940962555,0.0,14023.217342293847,9.548469616593481
20041330,137.0231770810018,0,183.0,183.0,,21.0,19.0,31.0,39.2,44.6,,5.209486152841421,0.0,25075.241405823326,10.129636240134674
106539,90.09672644307038,0,808.3,808.3,,121.0,102.0,33.2,42.5,47.5,,6.694933276739799,0.0,72825.18398393379,11.195817108208704
20048476,49.40094139177368,0,8790.7,8790.7,,678.0,697.0,,,,,9.081449623458392,0.0,434268.8554926649,12.981419103984333
13499253,234.1822299900973,0,452.0,452.0,,46.0,43.0,37.9,51.0,57.7,,6.113682179832232,0.0,105850.36795552398,11.569781752754645
13499247,60.25721068969408,0,481.0,481.0,,48.0,42.0,30.0,39.4,44.3,,6.175867270105761,0.0,28983.71834174285,10.274489514812503
110816,250.57604243337747,0,428.0,428.0,,43.0,45.0,35.8,46.5,51.7,,6.059123195581797,0.0,107246.54616148556,11.582885632649203
109942,145.8200003325495,0,738.5,738.5,,181.0,140.0,20.3,37.0,43.3,,6.604621101971435,0.0,107688.07024558782,11.586994088630266
110028,297.6352986725947,0,545.0,545.0,,137.0,115.0,37.4,49.5,57.6,,6.300785794663244,0.0,162211.23777656408,11.996654701719468
109996,37.6773895824098,0,24128.0,24128.0,,1531.0,2212.0,53.7,59.7,64.9,,10.091128270807683,0.0,909080.0558443837,13.720188439517505
109990,288.6145697986941,0,589.7,589.7,,106.0,48.0,,,,,6.379613933006459,0.0,170196.01181028993,12.044706062474894
110062,107.9418431354335,0,536.3,536.3,,47.0,61.0,,,,,6.28469370598888,0.0,57889.210473532985,10.96628629858884
110907,403.0173796192858,0,395.3,395.3,,36.0,47.0,37.3,46.1,49.8,,5.9796449703026395,0.0,159312.77016350368,11.978624656925609
110852,145.9475282108664,0,1023.3,1023.3,,133.0,120.0,35.5,43.9,49.0,,6.9307879780927095,0.0,149348.1056181796,11.91403513938691
111006,144.41674622863178,0,5470.5,5470.5,,458.0,546.0,41.7,49.1,54.0,,8.607125298916845,0.0,790031.8102437302,13.57982848976385
13499222,109.20539178241653,0,3308.0,3308.0,,260.0,345.0,,,,,8.104099056143582,0.0,361251.43601623387,12.797329493532322
111366,111.94167210248496,0,6842.0,6842.0,,624.0,599.0,,,,0.041,8.830835365537549,0.0,765904.9205252021,13.548813316377899
4570695,257.137212439367,0,11233.0,11233.0,,1022.0,991.0,63.4,70.0,76.1,,9.326611153641569,0.0,2888422.3073314093,14.876220996604888
110851,154.08439749073835,0,229.0,229.0,,54.0,54.0,26.8,33.9,37.7,,5.43372200355424,0.0,35285.32702537908,10.47122249150532
110246,650.3290684248016,0,663.7,663.7,,111.0,85.0,38.9,48.6,54.8,,6.497830240151879,0.0,431623.4027135408,12.97530873405073
9694553,79.39787677718614,0,15592.3,15592.3,,1235.0,1243.0,,,,,9.654532481638523,0.0,1237995.5140729195,14.029004108692584
111441,138.35691530724316,0,17481.3,17481.3,,1108.0,1348.0,44.6,53.9,59.2,,9.768887017153544,0.0,2418658.7435605098,14.698723706287968
111440,118.8236608526068,0,2094.3,2094.3,,138.0,178.0,26.2,33.7,37.3,,7.646974647644465,0.0,248852.39292361445,12.424615200168192
443516,135.52498725605784,0,4389.0,4322.8,4554.5,531.0,368.0,38.5,44.2,48.6,,8.386856689688234,0.0,594819.1690668379,13.296012720800748
443486,243.74628185586596,0,417.0,417.0,,39.0,41.0,37.8,47.4,52.5,,6.0330862217988015,0.0,101642.1995338961,11.529214077635762
443493,89.93334977931828,0,5933.0,5933.0,,425.0,556.0,37.3,44.5,49.6,,8.688285266258644,0.0,533574.5642406953,13.187354104232796
443411,83.34541469128712,0,5645.7,5645.7,,464.0,540.0,35.4,42.8,47.2,,8.638649472438917,0.0,470543.2077225997,13.061643067420452
443506,110.33598889583536,0,2000.3,2222.4,1445.0,387.0,166.0,39.1,46.5,49.8,,7.601052448293207,0.0,220705.07858833947,12.304582603254833
110159,95.0378694766914,0,1266.1,1291.2,1203.5,90.0,108.0,36.8,44.8,51.9,,7.143696588526208,0.0,120327.44654443896,11.69797202676692
110186,186.28009210394356,0,1736.0,1736.0,,182.0,164.0,39.2,48.3,53.6,,7.459338895220296,0.0,323382.239892446,12.686590307772526
110160,254.83852483133956,0,712.3,712.3,,100.0,80.0,34.3,44.3,49.2,,6.568499170984308,0.0,181521.48123736316,12.109129279608636
4153077,134.88069798358794,0,22174.7,22174.7,,1517.0,1546.0,62.6,69.8,76.5,,10.006707278337675,0.0,2990939.0135766673,14.911097947426496
