centreline_id,segment_length,crash_count
912908,199.10366067935945,0
911804,187.15000761375094,0
10144684,148.39898092708552,0
7846096,90.95233692240662,0
911793,186.00265754247854,0
10144969,94.07553221653201,0
7883745,77.63968010908899,0
911694,92.79485564232021,0
10144736,165.4110776826323,0
911681,207.67522028691988,0
911689,163.11152428598575,0
911580,92.67500542018993,0
911609,92.93733287369392,0
911629,63.685899667576955,0
911712,163.00402301136714,0
911726,92.41850925517716,0
911727,165.53735502275975,0
6765661,271.7274036120618,0
14671644,92.3357338474229,0
7004454,116.18566590404652,0
7846159,83.39635118103396,0
3177518,77.53156009840205,0
7846151,28.243797280379262,0
911836,118.04444708483987,0
911744,101.9525723041821,0
911794,86.9281388372919,0
911897,154.0039239214436,0
911949,236.5743838434033,0
911917,32.346106902897034,2
10144932,137.0759702240088,0
10144949,100.87324592243407,0
8745637,101.45359268675494,0
9134164,99.2572964133476,0
8740062,313.66651246335846,0
8771306,185.25045897570635,0
8731402,83.68288387641391,0
8771325,48.57097229480583,0
3088245,103.75988407409993,0
912111,112.68234331425887,0
912149,425.63846240377825,0
912115,87.11398207346978,0
912216,32.1481094038178,13
913540,189.60252040365336,0
7642294,148.85402358008977,0
913555,501.7091629653034,0
913376,192.86196307467551,0
913659,311.9988838066639,0
912646,339.79370369284595,0
6001985,59.60815670441786,0
6001979,54.866977441576985,0
10636395,58.573995951340265,0
6739480,132.43057718544225,0
912268,155.02911740103934,0
20054901,3.5681314335937127,0
20054939,39.836183601246326,0
10071173,96.65924807546193,0
20054940,53.814641802712686,0
911261,95.62551867441827,0
10071094,28.631343971709228,11
10071118,89.58039869075931,0
911249,197.9255211446264,0
911301,198.00211574378255,0
911371,199.71190415940015,0
911372,100.38967129751553,0
911326,130.7167714134868,0
911327,92.16555529395676,0
911275,133.38825598424762,0
911302,92.68007446189337,0
911276,87.17339273735637,0
911646,216.47253389286325,0
6739581,67.82127749168532,0
9110157,108.97914676685065,0
912632,193.75280865246344,0
912633,118.7969002419761,0
8067844,52.36136279376974,0
9110058,161.3481343051708,0
9109860,40.820867946667775,1
9110205,95.93347649007549,0
912588,128.6606830257302,0
9110023,89.66612034273267,0
9110086,93.2572336083307,0
912470,361.9151424767401,0
912534,89.47662632500021,0
912471,83.58070020760653,0
8731343,360.4211479762495,0
8745699,94.47924077876307,0
7323605,449.2356972978392,0
913623,238.02888854067137,0
913598,200.44141230989405,0
913599,53.24596126176585,0
7336739,248.83829771475888,0
7641836,327.43273462621585,0
8066747,407.8271890593759,0
913562,445.3688038298313,0
913569,213.68131453898414,0
913560,22.517790341314626,0
913566,22.68163813417351,0
7649594,58.13427345842199,0
912504,48.32168654971603,0
912469,46.48582218637185,1
912446,73.27213863093965,0
912468,101.09796105447352,0
912467,90.55736729946906,0
912443,10.938602036995913,0
912442,75.36721519298676,0
912432,72.15811772169674,0
911600,169.57538584748858,0
14628565,47.61851748960577,0
20054619,77.2807661856135,0
20054646,101.39690287195376,0
911558,96.48614442375475,0
911530,93.74276261163531,0
911509,85.26541791056805,0
9311852,84.5279435733742,0
911515,136.74535970671158,0
911555,150.55482950389478,0
911478,41.805213630895125,0
911331,231.60693863790362,0
20054162,60.571824952699714,0
8491530,16.822456322094755,0
913823,250.56103059682047,0
913743,335.3721910708584,0
913732,84.92842536432185,0
913772,121.80705457361964,0
913789,202.06538074420004,0
913788,143.35081905170452,0
913658,318.999995961827,0
913708,301.6873955165701,0
